teamId,teamName,submissionDate,score
5012111,OMID Nezami,2020-05-30 11:14:36.766000,1.00000
5020691,Ashmita Bohara,2020-06-01 13:49:27.046000,0.64951
5021191,Rakshya Bhattarai,2020-06-01 08:06:01.626000,0.64881
5020236,Alex Smith 2020,2020-06-01 03:51:38.626000,0.64599
5020483,Abhiyush Shrestha,2020-06-01 09:24:07.796000,0.64435
