teamId,teamName,submissionDate,score
4661852,mic-lay,2020-06-01 06:40:27.140000,0.78863
4819592,Vikram Rajan,2020-06-01 05:23:38.906000,0.72244
4835215,Midhun Muralidharan Jayakumari,2020-05-31 17:20:06.936000,0.71751
4843574,Jerome Roosan,2020-06-01 08:20:55.843000,0.67445
4731548,Ishan Bhatnagar,2020-06-01 01:19:05.923000,0.62130
