teamId,teamName,submissionDate,score
175297,Alejandro Peláez,2015-05-10 01:10:37.546000,0.99259
191385,Sebastian Raschka_,2015-06-19 18:13:32.850000,0.99156
137390,vgng,2015-06-28 23:24:02.456000,0.97663
164521,gump,2015-06-30 14:52:58.203000,0.97617
155343,Flexic,2015-06-30 04:04:16.596000,0.97567
